model_name,mode,epochs,best_val_top1,best_val_top5,final_val_top1,final_val_top5,best_val_loss,final_train_loss,fp32_top1,fp32_top5,fp32_loss,fp32_top1_top5_gap,int8_top1,int8_top5,int8_loss,int8_top1_top5_gap,quantization_drop_top1,fp32_size_mb,int8_size_mb,params_m,compression_ratio,fp32_gzip_mb,int8_gzip_mb,fp32_gzip_ratio,int8_gzip_ratio,param_efficiency_top1_per_m,macs,flops,fp32_latency_ms_per_image,fp32_throughput_img_per_s,int8_latency_ms_per_image,int8_throughput_img_per_s,avg_epoch_time_s,total_training_time_s,peak_gpu_mem_mb,avg_images_per_sec,avg_batch_time_s,avg_cpu_percent,avg_ram_used_mb,avg_gpu_power_w,avg_gpu_utilization_pct,avg_gpu_temp_c,total_gpu_energy_wh
vit_tiny_convstem,fp32/qat/int8,31,49.62,72.38,48.98,72.15,2.863207423782349,1.4653266412265609,47.99646735191345,72.32087850570679,2.292074680328369,24.324411153793335,49.288031458854675,72.46370315551758,2.2988393306732178,23.175671696662903,-1.2915641069412231,11.202913284301758,5.581674575805664,2.925352,2.0070882191631028,10.365805625915527,5.0646772384643555,1.0807566424256865,1.1020790295213492,16.96206131774911,221994944,443989888,0.13734513390008943,7280.9277737312605,1.4810559711000677,675.1939288676855,52.62487146940576,4373.735410928726,592.58740234375,1712.0303936743687,0.03742878482888034,17.61686746987952,8745.898672816265,77.39240196587969,84.51737522763963,79.72741285991913,93.70980625420934
swin_pico_convstem,fp32/qat/int8,244,41.8,69.06,40.66,68.05,3.014664342880249,3.2061115906893103,41.8689489364624,69.15042996406555,2.504857063293457,27.28148102760315,45.66371738910675,72.20821380615234,2.316950798034668,26.544496417045593,-3.794768452644348,1.4203767776489258,0.7226495742797852,0.362372,1.9655125086934662,1.2991113662719727,0.6094541549682617,1.0933448929208782,1.1857324597572367,115.35107569017472,59308800,118617600,0.09600920910015702,10415.667511194659,0.8842732003999118,1130.8722231407114,25.57989329806829,7555.129387140274,189.02783203125,3527.0910309803066,0.03983187916900968,26.455932203389832,9434.284957627118,46.00598005593344,42.16813049464313,67.82188577258971,177.19408592995083
