model_name,mode,epochs,best_val_top1,best_val_top5,final_val_top1,final_val_top5,best_val_loss,final_train_loss,fp32_top1,fp32_top5,fp32_loss,fp32_top1_top5_gap,int8_top1,int8_top5,int8_loss,int8_top1_top5_gap,quantization_drop_top1,fp32_size_mb,int8_size_mb,params_m,compression_ratio,fp32_gzip_mb,int8_gzip_mb,fp32_gzip_ratio,int8_gzip_ratio,param_efficiency_top1_per_m,macs,flops,fp32_latency_ms_per_image,fp32_throughput_img_per_s,int8_latency_ms_per_image,int8_throughput_img_per_s,avg_epoch_time_s,total_training_time_s,peak_gpu_mem_mb,avg_images_per_sec,avg_batch_time_s,avg_cpu_percent,avg_ram_used_mb,avg_gpu_power_w,avg_gpu_utilization_pct,avg_gpu_temp_c,total_gpu_energy_wh
swin_pico_w2,fp32/qat/int8,99,32.91,59.93,30.76,58.01,inf,3.654088831727908,30.64136803150177,58.074772357940674,3.058757781982422,27.433404326438904,33.25328826904297,60.45393943786621,2.907719850540161,27.200651168823242,-2.6119202375411987,3.7552738189697266,0.6686086654663086,0.321188,5.616549729206218,3.416459083557129,0.5728683471679688,1.0991713136689558,1.167124468949352,102.46335479532236,30923520,61847040,0.315420479408931,3170.3711879263774,0.9938192785019055,1006.219160396457,63.56220307966479,9368.333796739578,128.8359375,1417.4441297451885,0.045207825803460014,25.186394557823142,4327.263950892857,71.10287742773744,7.021282315761219,29.61921353560246,184.49645631179067
