model_name,mode,epochs,epochs_used,epochs_budget,best_val_top1,best_val_top5,final_val_top1,final_val_top5,best_val_loss,final_train_loss,fp32_top1,fp32_top5,fp32_loss,fp32_top1_top5_gap,int8_top1,int8_top5,int8_loss,int8_top1_top5_gap,quantization_drop_top1,fp32_size_mb,int8_size_mb,params_m,compression_ratio,fp32_gzip_mb,int8_gzip_mb,fp32_gzip_ratio,int8_gzip_ratio,param_efficiency_top1_per_m,macs,flops,fp32_latency_ms_per_image,fp32_throughput_img_per_s,int8_latency_ms_per_image,int8_throughput_img_per_s,avg_epoch_time_s,total_training_time_s,peak_gpu_mem_mb,avg_images_per_sec,avg_batch_time_s,avg_cpu_percent,avg_ram_used_mb,avg_gpu_power_w,avg_gpu_utilization_pct,avg_gpu_temp_c,total_gpu_energy_wh,fp32_ece,fp32_bs1_latency_ms_per_image,fp32_bs1_throughput_img_per_s,fp32_cpu_latency_ms_per_image,fp32_cpu_throughput_img_per_s,fp32_cpu_bs1_latency_ms_per_image,int8_ece,int8_bs1_latency_ms_per_image,int8_bs1_throughput_img_per_s,qat_top1,qat_top5,qat_ece,qat_best_val_top1,qat_best_val_top5,qat_best_epoch,qat_epochs_used,qat_epochs_budget,qat_total_training_time_s,qat_total_gpu_energy_wh,agreement_fp32_qat,agreement_fp32_int8,layer_stats_path
vgg16,fp32/qat/int8,98,100,100,46.9,71.22,43.68,67.88,2.854851441192627,2.315216731295986,47.71053194999695,70.22449374198914,2.4913294315338135,22.513961791992188,44.77246701717377,69.57499980926514,2.492202043533325,24.80253279209137,2.938064932823181,515.3626346588135,129.14983558654785,135.084168,3.9904242411013433,477.4598617553711,105.77702903747559,1.0793842078454379,1.22096297052162,0.3471909454259658,1375356928,2750713856,0.12956745345145462,7717.987606931493,5.254556968435645,190.31100167093896,64.75583802025766,9364.379727272317,3886.13818359375,1400.723151186856,0.04605678379819181,4.94,5582.64265625,265.4995942368874,78.87778235839174,59.45141087129947,469.77749243892583,0.04174899864681064,1.906591609120369,524.4961717110268,6.859542051516473,145.78232664656164,20.340095937252045,0.09404294285066427,10.701134448871017,93.4480362598847,44.650450348854065,69.31464672088623,0.09273633667491377,46.9,71.22,98,100,100,9364.379727272317,469.77749243892583,0.5558,0.5597,/home/users/rsdsouza/dnn_study/outputs/pcad/phase_11_kernel_size_comparison/vgg16/results/vgg16_layer_stats.json
