model_name,mode,epochs,best_val_top1,best_val_top5,final_val_top1,final_val_top5,best_val_loss,final_train_loss,fp32_top1,fp32_top5,fp32_loss,fp32_top1_top5_gap,int8_top1,int8_top5,int8_loss,int8_top1_top5_gap,quantization_drop_top1,fp32_size_mb,int8_size_mb,params_m,compression_ratio,fp32_gzip_mb,int8_gzip_mb,fp32_gzip_ratio,int8_gzip_ratio,param_efficiency_top1_per_m,macs,flops,fp32_latency_ms_per_image,fp32_throughput_img_per_s,int8_latency_ms_per_image,int8_throughput_img_per_s,avg_epoch_time_s,total_training_time_s,peak_gpu_mem_mb,avg_images_per_sec,avg_batch_time_s,avg_cpu_percent,avg_ram_used_mb,avg_gpu_power_w,avg_gpu_utilization_pct,avg_gpu_temp_c,total_gpu_energy_wh
alexnet_final_fire_residual,fp32/qat/int8,42,51.77,75.61,51.13,75.41,2.7678738018035887,2.2548757838999394,51.21769309043884,74.92501735687256,2.1118576526641846,23.707324266433716,50.040364265441895,74.12177324295044,2.1548099517822266,24.081408977508545,1.1773288249969482,8.094205856323242,0.7470588684082031,0.698664,10.834763093797394,7.374591827392578,0.6357183456420898,1.0975801842018824,1.1751412768395992,74.09856526169948,55236608,110473216,0.2213870191015303,4516.976668543471,0.28032617922872305,3567.2729630580898,35.9799062641718,3430.576031923294,331.365234375,2505.4667051597194,0.02559026050083343,8.498924731182795,4980.283140120968,71.83090565310708,17.12196657451541,37.9180117089668,66.72568418408045
