model,method,precision,fp32_baseline_acc,compressed_top1_acc,acc_drop_pp,compression_ratio,compressed_size_mb,latency_ms,acc_per_mb,notes
mobilenetv2,int8,int8,57.99558162689209,55.413031578063965,2.582550048828125,3.958494753378128,2.3651809692382812,0.28945623949994115,23.428664571028584,fake-quant W8/A8 PTQ
alexnet_final_fire_residual,int8,int8,49.793291091918945,49.75736141204834,0.03592967987060547,3.9797670983477036,0.6662979125976562,0.12436256600003616,74.67734848224612,fake-quant W8/A8 PTQ
alexnet_fire,mixed,int4/8,43.976473808288574,44.69617307186127,-0.7196992635726929,6.70671922313877,0.292266845703125,0.3858573585999693,152.92933060653127,per-layer INT4/INT8 (5 hi / 11 lo)
alexnet_bottleneck,mixed,int4/8,44.62297856807709,44.60912048816681,0.01385807991027832,6.946494129620879,0.20989227294921875,0.236101721399973,212.53340993148194,per-layer INT4/INT8 (5 hi / 11 lo)
alexnet_bottleneck,int4_qat,int4,44.62297856807709,44.337183237075806,0.28579533100128174,7.866021815188311,0.18535614013671875,0.12737657489997217,239.1999704157234,"fake-quant W4/A8 QAT, per-channel"
alexnet_depthwisesep,mixed,int4/8,44.390010833740234,44.2691445350647,0.12086629867553711,7.502487922924239,0.15783262252807617,0.11362626199997976,280.48158755766633,per-layer INT4/INT8 (3 hi / 8 lo)
alexnet_depthwisesep,int8,int8,44.390010833740234,43.65471303462982,0.7352977991104126,3.958851043071537,0.29911136627197266,0.10136212289999093,145.94802457268023,fake-quant W8/A8 PTQ
alexnet_depthwisesep,int4_qat,int4,44.390010833740234,41.32472276687622,3.0652880668640137,7.8105698191185216,0.15160703659057617,0.12113850629993976,272.5778677310084,"fake-quant W4/A8 QAT, per-channel"
alexnet_depthwisesep,int4_ptq,int4,44.390010833740234,9.996488690376282,34.39352214336395,7.8105698191185216,0.15160703659057617,0.08664413149999746,65.93683852137018,"fake-quant W4/A8 PTQ, per-channel"
