model_name,mode,epochs,best_val_top1,best_val_top5,final_val_top1,final_val_top5,best_val_loss,final_train_loss,fp32_top1,fp32_top5,fp32_loss,fp32_top1_top5_gap,int8_top1,int8_top5,int8_loss,int8_top1_top5_gap,quantization_drop_top1,fp32_size_mb,int8_size_mb,params_m,compression_ratio,fp32_gzip_mb,int8_gzip_mb,fp32_gzip_ratio,int8_gzip_ratio,param_efficiency_top1_per_m,macs,flops,fp32_latency_ms_per_image,fp32_throughput_img_per_s,int8_latency_ms_per_image,int8_throughput_img_per_s,avg_epoch_time_s,total_training_time_s,peak_gpu_mem_mb,avg_images_per_sec,avg_batch_time_s,avg_cpu_percent,avg_ram_used_mb,avg_gpu_power_w,avg_gpu_utilization_pct,avg_gpu_temp_c,total_gpu_energy_wh
alexnet_fire_bypass,"fp32/qat/int8 (initial, PCAD job 806654)",66,47.29,72.95,47.02,73.08,2.8735364669799806,2.8671574375537854,47.04951047897339,73.13995361328125,2.2548959255218506,26.09044313430786,47.1603661775589,72.70628213882446,2.259596347808838,25.545915961265564,-0.11085569858551025,5.990506172180176,0.5543060302734375,0.516152,10.807218116001872,5.4561662673950195,0.47197437286376953,1.0979332151181438,1.1744409487958198,91.62029789674358,177670144,355340288,0.2778459562920034,3599.1166232739615,1.2159842880442737,822.379047025639,61.548548916975655,4446.384947776794,402.37353515625,1462.7446998509008,0.043775639343510434,23.681944444444447,5989.586534288194,70.99905839642474,9.661331096780236,45.11437194386842,87.38468185663329
alexnet_fire_bypass,"fp32/qat/int8 (large-scale, corrected 2026-08-29)",152,50.46,74.78,49.07,73.93,2.8077376361846924,2.6568840584409017,50.5710244178772,74.8999834060669,2.121025800704956,24.328958988189697,49.86463785171509,74.56404566764832,2.138960838317871,24.699407815933228,0.7063865661621094,2.008546829223633,0.5543060302734375,0.516152,3.6235341481542656,1.8492469787597656,0.46994686126708984,1.0981746858843273,1.179507888995992,97.761899595468,177670144,355340288,0.20052162231877446,4986.993364786736,0.8094956804066897,1235.3370428086796,34.04457764956303,5918.036756038666,402.37353515625,2650.33249909886,0.024213782112064743,8.003468208092489,5230.036217485549,94.00571133388155,18.384934236423888,44.05054254967254,153.66138185616867
